Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,Volatility_30d
2023-11-06 05:00:00+00:00,45.2583272965,45.9079459759,44.8725530618,45.7240524292,400733000,0.0,0.0,,
2023-11-07 05:00:00+00:00,45.6920716905,46.1907744987,45.1314013154,45.9279327393,343165000,0.0,0.0,0.004458929147098001,
2023-11-08 05:00:00+00:00,46.0728461677,46.839396519,45.9409239445,46.5465698242,346719000,0.0,0.0,0.013469735039274733,
2023-11-09 05:00:00+00:00,47.439034097,48.2015850672,46.7224574596,46.9223403931,540496000,0.0,0.0,0.008073002378461647,
2023-11-10 05:00:00+00:00,47.4720227248,48.4434503434,47.2551514823,48.3065299988,421245000,0.0,0.0,0.029499585785869087,
2023-11-13 05:00:00+00:00,48.2915356693,49.0870682004,48.0706651835,48.5913581848,384136000,0.0,0.0,0.005896266736755251,
2023-11-14 05:00:00+00:00,49.6507388841,49.8046475074,49.0111164528,49.626750946,416954000,0.0,0.0,0.021308166716852206,
2023-11-15 05:00:00+00:00,49.9055874948,49.9305704812,48.1716088749,48.8592033386,475497000,0.0,0.0,-0.015466408595541381,
2023-11-16 05:00:00+00:00,48.6503321177,49.4958345503,48.3015386318,49.4508590698,339756000,0.0,0.0,0.012109401929862873,
2023-11-17 05:00:00+00:00,49.4948314999,49.6877186271,48.9781376909,49.2689666748,325205000,0.0,0.0,-0.0036782454020316546,
2023-11-20 05:00:00+00:00,49.282952863,50.5182248538,49.1520295106,50.3793067932,414120000,0.0,0.0,0.022536298066261562,
2023-11-21 05:00:00+00:00,50.0964694722,50.4872379693,49.1930027032,49.9145774841,565747000,0.0,0.0,-0.00922460705955419,
2023-11-22 05:00:00+00:00,49.8226340188,50.3053473852,47.6619050631,48.6873016357,899420000,0.0,0.0,-0.024587523530394284,
2023-11-24 05:00:00+00:00,48.4414514189,48.8921859844,47.716876171,47.7478599548,294645000,0.0,0.0,-0.01929541480711594,
2023-11-27 05:00:00+00:00,47.7718401266,48.5014096241,47.6239285033,48.2135810852,395662000,0.0,0.0,0.009753759243678495,
2023-11-28 05:00:00+00:00,48.2075878909,48.2945384452,47.4450368283,47.7928314209,401491000,0.0,0.0,-0.008726787241886802,
2023-11-29 05:00:00+00:00,48.3505100331,48.7332838954,47.8318146784,48.1116485596,382005000,0.0,0.0,0.006670815041114775,
2023-11-30 05:00:00+00:00,47.9957098528,48.0816615432,46.3946561296,46.7424507141,526247000,0.0,0.0,-0.02845875970772138,
2023-12-01 05:00:00+00:00,46.4975931674,47.1721947555,46.1597910362,46.737449646,369317000,0.0,0.0,-0.00010699199600361364,
2023-12-04 05:00:00+00:00,46.0498598167,46.0498598167,44.9834869492,45.4831924438,437543000,0.0,0.0,-0.026836235432186162,
2023-12-05 05:00:00+00:00,45.4432163179,46.5766469351,45.2483143385,46.5426673889,371718000,0.004,0.0,0.02329376827295282,
2023-12-06 05:00:00+00:00,47.1913379064,47.3632525915,45.3892400938,45.4801940918,380590000,0.0,0.0,-0.02282794168675839,
2023-12-07 05:00:00+00:00,45.6770962549,46.6056315009,45.5811436984,46.5726470947,350823000,0.0,0.0,0.024020412065413055,
2023-12-08 05:00:00+00:00,46.5716502403,47.7170758335,46.5266708093,47.4821929932,359224000,0.0,0.0,0.01952961567012812,
2023-12-11 05:00:00+00:00,47.4672031526,47.5071802107,45.8070361895,46.6036338806,509728000,0.0,0.0,-0.018502917772265093,
2023-12-12 05:00:00+00:00,46.0229249848,47.6421120367,46.0229249848,47.6331176758,372387000,0.0,0.0,0.02209020433551534,
2023-12-13 05:00:00+00:00,47.6051341847,48.5696507648,47.5841447996,48.0639038086,447792000,0.0,0.0,0.00904383659562269,
2023-12-14 05:00:00+00:00,48.3657483859,48.6456068417,47.3982350008,48.3257675171,391232000,0.0,0.0,0.005448240524589698,
2023-12-15 05:00:00+00:00,48.1698472518,49.3792399309,48.0958830262,48.8654975891,479948000,0.0,0.0,0.011168577339387697,
2023-12-18 05:00:00+00:00,49.3752439211,50.4077233493,49.1253692126,50.051902771,412587000,0.0,0.0,0.024278995209999543,
2023-12-19 05:00:00+00:00,49.3992258154,49.6750884455,48.8704916498,49.5791358948,464444000,0.0,0.0,-0.009445532537754486,0.2775390634258491
2023-12-20 05:00:00+00:00,49.6301122428,49.9739416029,48.073893387,48.0868873596,397894000,0.0,0.0,-0.030098316726744567,0.29341573110789293
2023-12-21 05:00:00+00:00,48.7865391388,49.0703972085,48.3947334854,48.9654502869,300425000,0.0,0.0,0.01827032223420888,0.2954124488097873
2023-12-22 05:00:00+00:00,49.170341649,49.3582471431,48.4427059044,48.8055267334,252507000,0.0,0.0,-0.0032660488683954325,0.2951673244947362
2023-12-26 05:00:00+00:00,48.9434542231,49.5751374146,48.9354588125,49.2542991638,244200000,0.0,0.0,0.009195114988747477,0.28407622674927896
2023-12-27 05:00:00+00:00,49.4861932858,49.6551073245,49.0604042389,49.3922386169,233648000,0.0,0.0,0.0028005566101199086,0.2837354095551542
2023-12-28 05:00:00+00:00,49.6181224946,49.8589990309,49.3872354562,49.4971809387,246587000,0.0,0.0,0.0021246723116552513,0.276995158816555
2023-12-29 05:00:00+00:00,49.7880354673,49.9719451756,48.7265674242,49.4971809387,389293000,0.0,0.0,0.0,0.27306068203990264
2024-01-02 05:00:00+00:00,49.2193169392,49.2702900649,47.5711452052,48.1438560486,411254000,0.0,0.0,-0.027341453885546096,0.28236146436657605
2024-01-03 05:00:00+00:00,47.4611970456,48.1598441455,47.2962788427,47.5451545715,320896000,0.0,0.0,-0.012435677700922576,0.28428780167095413
2024-01-04 05:00:00+00:00,47.7430623796,48.4756967835,47.4841932924,47.9739494324,306535000,0.0,0.0,0.009018686862299674,0.2771603681875783
2024-01-05 05:00:00+00:00,48.4377152305,49.5221705713,48.2817913657,49.0723953247,415039000,0.0,0.0,0.022896715932212652,0.28488995240299975
2024-01-08 05:00:00+00:00,49.4871868602,52.2488026017,49.4542024534,52.2268104553,642510000,0.0,0.0,0.06428084689422664,0.3319063681830658
2024-01-09 05:00:00+00:00,52.3747446758,54.2977804135,51.6640985842,53.1133728027,773100000,0.0,0.0,0.016975234360880442,0.32778222251649186
2024-01-10 05:00:00+00:00,53.5891320258,54.5726362507,53.4621929559,54.3227615356,533796000,0.0,0.0,0.022769947926156275,0.33199409991859924
2024-01-11 05:00:00+00:00,54.97143457,55.3182607726,53.5331566329,54.7945213318,596759000,0.0,0.0,0.00868438538219074,0.3299343550390367
2024-01-12 05:00:00+00:00,54.592623995,54.9424508666,54.3027722375,54.6825790405,352994000,0.0,0.0,-0.0020429467869998996,0.3304653414947778
2024-01-16 05:00:00+00:00,54.9904296524,56.8065166043,54.8724887569,56.3537445068,449580000,0.0,0.0,0.030561204237683492,0.3235382968885848
2024-01-17 05:00:00+00:00,56.3187613515,56.4426997569,54.7125682686,56.0249099731,474394000,0.0,0.0,-0.005835185160771639,0.3249701076355782
2024-01-18 05:00:00+00:00,57.2313037903,57.5711335596,56.0788817117,57.0783805847,491650000,0.0,0.0,0.018803610967082607,0.3112083828048234
2024-01-19 05:00:00+00:00,57.9599355123,59.4701798161,57.1963184745,59.4611854553,543501000,0.0,0.0,0.04174618912083705,0.32355103891140213
2024-01-22 05:00:00+00:00,60.0189022083,60.3007623597,59.0403928082,59.6240997314,452955000,0.0,0.0,0.0027398423837761143,0.3103250152315521
2024-01-23 05:00:00+00:00,59.5401451406,59.8799748961,58.5556381807,59.8429946899,294654000,0.0,0.0,0.0036712497041648806,0.307499740459304
2024-01-24 05:00:00+00:00,60.2737770247,62.8174996631,59.907959332,61.3312454224,560271000,0.0,0.0,0.02486925562819775,0.3095360086326946
2024-01-25 05:00:00+00:00,62.3187511506,62.6875695168,60.8195028905,61.5861206055,482777000,0.0,0.0,0.004155715106461955,0.2989877073834159
2024-01-26 05:00:00+00:00,60.9294484237,61.7520378303,60.542645148,61.0004119873,390309000,0.0,0.0,-0.00951039962318545,0.301446052838468
2024-01-29 05:00:00+00:00,61.2013054595,62.4576753486,60.8764714184,62.4336891174,348733000,0.0,0.0,0.023496187704411087,0.30458686483776076
2024-01-30 05:00:00+00:00,62.8684785698,63.4611798873,62.2287961093,62.7425384521,410735000,0.0,0.0,0.004946837822112915,0.30464017041922614
2024-01-31 05:00:00+00:00,61.4092042203,62.2377910955,60.6695772516,61.4961624146,453795000,0.0,0.0,-0.01986492845601917,0.3157222832380497
2024-02-01 05:00:00+00:00,62.0688773436,63.1593340101,61.6191059092,62.9954147339,369146000,0.0,0.0,0.024379607774420275,0.3157678220516302
2024-02-02 05:00:00+00:00,63.9419372328,66.5666206137,63.6580791682,66.1268463135,476578000,0.0,0.0,0.04970888108011562,0.3335959266912363
2024-02-05 05:00:00+00:00,68.1908089621,69.4621746985,67.1713234688,69.2972564697,680078000,0.0,0.0,0.04794437256495554,0.3290223782380695
2024-02-06 05:00:00+00:00,69.5951048741,69.7190432853,66.2667793702,68.1888122559,683111000,0.0,0.0,-0.015995499248728007,0.3386108072585544
2024-02-07 05:00:00+00:00,68.2847515755,70.1847995705,67.5661102448,70.0638580322,495575000,0.0,0.0,0.027497850662998813,0.338837526351367
2024-02-08 05:00:00+00:00,70.0388683193,70.7585085922,69.4201829649,69.606086731,414422000,0.0,0.0,-0.006533629663807772,0.3431457642884283
2024-02-09 05:00:00+00:00,70.4976583326,72.1488310662,70.1768200157,72.096862793,436637000,0.0,0.0,0.03578388297600843,0.34888230153441824
2024-02-12 05:00:00+00:00,72.5636129543,74.5736066716,71.2142910697,72.2117919922,613710000,0.0,0.0,0.0015940943162808807,0.3490282760411763
2024-02-13 05:00:00+00:00,70.3647269138,73.413194106,69.5851189605,72.0918579102,602580000,0.0,0.0,-0.0016608656106049668,0.3495943785108009
2024-02-14 05:00:00+00:00,73.165327739,74.1988062671,71.9019610905,73.8629760742,504917000,0.0,0.0,0.02456752004097562,0.32954190474040446
2024-02-15 05:00:00+00:00,73.8319735011,73.937915545,72.363708127,72.6215744019,420122000,0.0,0.0,-0.016806819035465548,0.33288166450543855
2024-02-16 05:00:00+00:00,74.0628532216,74.3647037855,72.4646557531,72.5765991211,495327000,0.0,0.0,-0.0006193101866822648,0.33540507827768407
2024-02-20 05:00:00+00:00,71.9109350487,71.9199332216,67.7000493838,69.4171905518,704833000,0.0,0.0,-0.043532055890746046,0.373384641097825
2024-02-21 05:00:00+00:00,67.9719156161,68.8534773856,66.2148010271,67.4381866455,673755000,0.0,0.0,-0.028508844719425053,0.3567309065559223
2024-02-22 05:00:00+00:00,74.9874020522,78.5356183615,74.1828051804,78.4986419678,865100000,0.0,0.0,0.16400878897353977,0.5742361695011046
2024-02-23 05:00:00+00:00,80.7495148155,82.3527072855,77.5311272263,78.7775039673,829388000,0.0,0.0,0.0035524436157048367,0.5742998951290581
2024-02-26 05:00:00+00:00,79.6600575647,80.6055902753,78.46565671,79.0523681641,503973000,0.0,0.0,0.003489120408207924,0.5748409964343502
2024-02-27 05:00:00+00:00,79.3412196219,79.4401766634,77.1233373987,78.6615600586,391705000,0.0,0.0,-0.00494366095002674,0.5755566854521332
2024-02-28 05:00:00+00:00,77.5810991272,78.8934369563,77.086344479,77.6240768433,393110000,0.0,0.0,-0.013189202127787847,0.5777816987552244
2024-02-29 05:00:00+00:00,79.0543531992,79.9499001443,78.3107228604,79.0723419189,507289000,0.0,0.0,0.018657420925257684,0.5758153833724815
2024-03-01 05:00:00+00:00,79.9598979014,82.2587480163,79.3951786823,82.2377548218,479135000,0.0,0.0,0.040031859763892896,0.5812091666426411
2024-03-04 05:00:00+00:00,84.0878350536,87.6510508749,83.6770455428,85.1942825317,615616000,0.0,0.0,0.03595097794567059,0.5789442672455634
2024-03-05 05:00:00+00:00,85.2312646361,86.0578924671,83.3791094927,85.924949646,520639000,0.004,0.0,0.008576480634461925,0.5783217793890743
2024-03-06 05:00:00+00:00,87.9820203113,89.6832430511,86.990466522,88.6597061157,582520000,0.0,0.0,0.03182726880803366,0.5801898598158518
2024-03-07 05:00:00+00:00,90.1170388661,92.7248547713,89.5612916977,92.6268997192,608119000,0.0,0.0,0.044746297696079074,0.5863142598814748
2024-03-08 05:00:00+00:00,95.0947871157,97.3557607122,86.4667041412,87.488243103,1142269000,0.0,0.0,-0.05547693630876038,0.6199295447210518
2024-03-11 04:00:00+00:00,86.3897399998,88.7566605401,84.1277674921,85.7350387573,678364000,0.0,0.0,-0.02003931366681977,0.6239118890831464
2024-03-12 04:00:00+00:00,88.0090106311,91.9182296909,86.1108711066,91.8712539673,668075000,0.0,0.0,0.07157184855739662,0.6466730786566135
2024-03-13 04:00:00+00:00,91.0136265108,91.4624199918,88.3948142475,90.8467025757,635713000,0.0,0.0,-0.011152034476036299,0.6502448388306988
2024-03-14 04:00:00+00:00,89.536306426,90.6048209968,86.5606539483,87.904045105,602318000,0.0,0.0,-0.032391461520003606,0.6567583983812052
2024-03-15 04:00:00+00:00,86.8905105938,89.5053195386,86.2178197951,87.7970962524,642086000,0.0,0.0,-0.0012166545063113654,0.6570156974610248
2024-03-18 04:00:00+00:00,90.3469305336,92.3630123531,87.0454299277,88.4148101807,668976000,0.0,0.0,0.007035698840474058,0.6472532419528074
2024-03-19 04:00:00+00:00,86.6606113174,90.5028668539,84.9713842275,89.3573913574,672171000,0.0,0.0,0.010660896910524187,0.6374525633936343
2024-03-20 04:00:00+00:00,89.7562045087,90.3689326268,88.1829220394,90.330947876,479063000,0.0,0.0,0.010895086615790861,0.6329469400584604
2024-03-21 04:00:00+00:00,92.2580756985,92.6059171921,90.3639322333,91.3934631348,480372000,0.0,0.0,0.011762472151388925,0.6308378921586301
2024-03-22 04:00:00+00:00,91.0995900464,94.7349386572,90.7927303212,94.2461624146,586719000,0.0,0.0,0.031213384217560813,0.6319233466328548
2024-03-25 04:00:00+00:00,93.898324419,96.7220379689,93.4675204667,94.9588394165,552136000,0.0,0.0,0.007561867599073846,0.6275368837699189
2024-03-26 04:00:00+00:00,95.8074499566,96.331213962,92.4599724833,92.5189437866,513648000,0.0,0.0,-0.02569424442097845,0.6356218721531506
2024-03-27 04:00:00+00:00,93.0696989458,93.1976391484,89.0825127254,90.2089996338,586067000,0.0,0.0,-0.024967255983034287,0.6425791545440547
2024-03-28 04:00:00+00:00,89.95910798,91.2585203678,89.1524754382,90.3149490356,435212000,0.0,0.0,0.0011744881578343858,0.6409927771414106
2024-04-01 04:00:00+00:00,90.2579789035,92.1830987574,89.1634751644,90.3219451904,452441000,0.0,0.0,7.74639732925575e-05,0.6372926435355997
2024-04-02 04:00:00+00:00,88.4078124238,90.0530682987,87.5801933164,89.4113616943,433064000,0.0,0.0,-0.010081531062915872,0.6389970585675813
2024-04-03 04:00:00+00:00,88.4438138886,90.3329548867,88.3598524054,88.9235916138,370067000,0.0,0.0,-0.0054553478580015025,0.6217555431863971
2024-04-04 04:00:00+00:00,90.3649211636,90.5928220226,85.8409766307,85.8659667969,434965000,0.0,0.0,-0.034384855148220206,0.6250594606261747
2024-04-05 04:00:00+00:00,86.826530518,88.4408022477,85.8869627843,87.9680175781,399678000,0.0,0.0,0.024480604593575706,0.4217215662964329
2024-04-08 04:00:00+00:00,88.6596960556,88.7896418706,86.6925955251,87.0934143066,283220000,0.0,0.0,-0.009942286930855415,0.4236946492438348
2024-04-09 04:00:00+00:00,87.4022646384,87.5951777256,82.9842750713,85.3152084351,501700000,0.0,0.0,-0.020417225408571937,0.4294210232705785
2024-04-10 04:00:00+00:00,83.8878736337,87.3602943662,83.6709693528,86.999458313,431929000,0.0,0.0,0.01974149637319611,0.4314601093614184
2024-04-11 04:00:00+00:00,87.3802893069,90.6977819587,86.8865180285,90.574836731,431637000,0.0,0.0,0.04109655953416147,0.44154334706719367
2024-04-12 04:00:00+00:00,89.658248207,90.134037517,87.4902348416,88.1459350586,426805000,0.0,0.0,-0.026816517258691275,0.4493935192227738
2024-04-15 04:00:00+00:00,89.0575303848,90.5718416469,85.889971057,85.9619369507,443077000,0.0,0.0,-0.024777071188229804,0.4434705446501098
2024-04-16 04:00:00+00:00,86.3937337639,88.0779658597,86.0249057253,87.375289917,370453000,0.0,0.0,0.016441613770413088,0.43393745952115814
2024-04-17 04:00:00+00:00,88.2998550494,88.734662573,83.9118504553,83.9968185425,495400000,0.0,0.0,-0.03866621075259724,0.4483239981238816
2024-04-18 04:00:00+00:00,84.9314056276,86.1508526919,82.3645712872,84.6325378418,447260000,0.0,0.0,0.0075683735447473754,0.43859093068661753
2024-04-19 04:00:00+00:00,83.1122381834,84.285700974,75.571665642,76.1653900146,875198000,0.0,0.0,-0.10004601118103384,0.5028853475186061
2024-04-22 04:00:00+00:00,78.0685134774,80.036620726,76.3652928546,79.4818725586,596341000,0.0,0.0,0.043543170242603235,0.5001245298589526
2024-04-23 04:00:00+00:00,80.7323110183,82.7314025961,80.2275431402,82.385559082,438559000,0.0,0.0,0.036532688900342336,0.5098700168772128
2024-04-24 04:00:00+00:00,83.9118620621,84.0438058826,79.1470292141,79.6408081055,512208000,0.0,0.0,-0.03331592341041345,0.4694837859442438
2024-04-25 04:00:00+00:00,78.8321694422,83.285147533,78.187465797,82.5944671631,424641000,0.0,0.0,0.03708725624289633,0.4839758427321037
2024-04-26 04:00:00+00:00,83.7799242378,88.2908745756,83.349120275,87.6951446533,551011000,0.0,0.0,0.061755680076337915,0.5100219215275758
2024-04-29 04:00:00+00:00,87.5552112239,87.9520264332,85.227266792,87.7171401978,388971000,0.0,0.0,0.00025081827034956206,0.5099985278461034
2024-04-30 04:00:00+00:00,87.2003716222,88.7786567865,86.2608037756,86.3627548218,363709000,0.0,0.0,-0.015440373146524244,0.5116444814378263
2024-05-01 04:00:00+00:00,85.0383433055,85.9609204041,81.2180738527,83.0032653809,559863000,0.0,0.0,-0.038899748483381846,0.5224899825817358
2024-05-02 04:00:00+00:00,84.4106327684,86.1978225027,83.1621996333,85.7780151367,377898000,0.0,0.0,0.03342940477180911,0.5313018305943624
2024-05-03 04:00:00+00:00,87.7491191533,89.2404381083,87.000458873,88.748664856,398341000,0.0,0.0,0.03463183094835931,0.5402000680789351
2024-05-06 04:00:00+00:00,89.3493863249,92.1781023852,89.0145394425,92.0981369019,376203000,0.0,0.0,0.03774109786704649,0.5438397716244695
2024-05-07 04:00:00+00:00,91.0566070695,91.7392953904,88.97055736,90.5128555298,437342000,0.0,0.0,-0.017212958105641052,0.5455075972396796
2024-05-08 04:00:00+00:00,89.4423471195,91.1525683009,89.3793722037,90.3709259033,325721000,0.0,0.0,-0.0015680604226796513,0.5404827822990869
2024-05-09 04:00:00+00:00,90.4878761275,91.0306287353,88.1909234817,88.7066879272,378013000,0.0,0.0,-0.018415634889929144,0.538204233870762
2024-05-10 04:00:00+00:00,90.2639814598,91.3594842996,89.1864681867,89.8371734619,335325000,0.0,0.0,0.012744084590643023,0.5394660177615604
2024-05-13 04:00:00+00:00,90.4368919074,90.9566599376,88.4887798559,90.3579330444,289680000,0.0,0.0,0.005796704887658377,0.5396918929487149
2024-05-14 04:00:00+00:00,89.5583008235,91.6093707039,88.8936019687,91.3145065308,296507000,0.0,0.0,0.01058649145869639,0.5394682055825094
2024-05-15 04:00:00+00:00,92.42998889,94.8189024719,91.5573844072,94.5870056152,417735000,0.0,0.0,0.035837669267765104,0.5481999777506261
2024-05-16 04:00:00+00:00,94.8668837605,95.7754673635,94.0602435672,94.3161315918,323952000,0.0,0.0,-0.002863755138860946,0.5371997252326906
2024-05-17 04:00:00+00:00,94.3261373372,94.6969633853,91.76429801,92.4369888306,359691000,0.0,0.0,-0.01992387441559762,0.5376862728592711
2024-05-20 04:00:00+00:00,93.7074151912,95.1567534958,93.3975584453,94.736946106,318764000,0.0,0.0,0.024881352199982443,0.5403098892979855
2024-05-21 04:00:00+00:00,93.5564759184,95.3566602046,93.1376675561,95.342666626,328946000,0.0,0.0,0.006393709581077989,0.5356173774721102
2024-05-22 04:00:00+00:00,95.4156394631,95.9763816517,93.2066442226,94.906867981,548648000,0.0,0.0,-0.004570866962526843,0.534148042062852
2024-05-23 04:00:00+00:00,101.9816546804,106.2717048994,101.473882201,103.7518539429,835065000,0.0,0.0,0.09319647934932096,0.5849730626055772
2024-05-24 04:00:00+00:00,104.4015448525,106.4266253884,102.9532056548,106.4206314087,429494000,0.0,0.0,0.025722696649534305,0.5797839704736425
2024-05-28 04:00:00+00:00,110.1939220305,114.886788897,109.8330859633,113.8492584229,652728000,0.0,0.0,0.06980438770064179,0.5992866407570283
2024-05-29 04:00:00+00:00,112.9986472174,115.4395315931,110.850621381,114.7728347778,557442000,0.0,0.0,0.008112273788111413,0.5990069768361548
2024-05-30 04:00:00+00:00,114.5979226326,115.766390342,109.6131884275,110.4498062134,484553000,0.0,0.0,-0.03766595617133084,0.5983099843730032
2024-05-31 04:00:00+00:00,112.4688804362,112.6657971647,106.8914211452,109.5831985474,613263000,0.0,0.0,-0.007846167374215396,0.60048622213216
2024-06-03 04:00:00+00:00,113.5693901392,114.9477615356,111.9521212682,114.9477615356,438392000,0.0,0.0,0.048954247177586785,0.5136229390781639
2024-06-04 04:00:00+00:00,115.6634515202,116.547045114,113.9932051506,116.3841171265,403324000,0.0,0.0,0.012495724768464944,0.5060944004339074
2024-06-05 04:00:00+00:00,118.3172248758,122.3933674955,117.4146352412,122.3843765259,528402000,0.0,0.0,0.051555655080308016,0.5139064300698193
2024-06-06 04:00:00+00:00,123.9916489322,125.5299513207,118.2662539926,120.9430389404,664696000,0.0,0.0,-0.011777137134779347,0.500369041837249
2024-06-07 04:00:00+00:00,119.7155957011,121.6367274037,117.9683961911,120.8330917358,412386000,0.0,0.0,-0.0009090825364012067,0.49757048421364974
2024-06-10 04:00:00+00:00,120.3153270134,123.0440826935,116.956852618,121.7346801758,313434100,0.0,10.0,0.0074614364910177144,0.47596905378744325
2024-06-11 04:00:00+00:00,121.724678417,122.8242751395,118.6958072896,120.8650054932,222551200,0.01,0.0,-0.007144017475908093,0.477954909823972
2024-06-12 04:00:00+00:00,123.014201239,126.8327793352,122.5243857261,125.1534042358,299595000,0.0,0.0,0.035480896435662324,0.4761009461302293
2024-06-13 04:00:00+00:00,129.3418329957,129.7516840309,127.1126674008,129.5617523193,260704500,0.0,0.0,0.03522355712509673,0.45402266264736796
2024-06-14 04:00:00+00:00,129.9116488754,132.7905668615,128.272259726,131.8309326172,309320400,0.0,0.0,0.01751427606742828,0.45084405771805747
2024-06-17 04:00:00+00:00,132.9405210129,133.680235903,129.5317861849,130.9312591553,288504400,0.0,0.0,-0.006824448891007973,0.4510144383970312
2024-06-18 04:00:00+00:00,131.0911910756,136.279261877,130.6413616094,135.5295410156,294335100,0.0,0.0,0.03511981699378497,0.44984891049628517
2024-06-20 04:00:00+00:00,139.7479866339,140.7076208979,129.4718128096,130.731338501,517768400,0.0,0.0,-0.03540337020729445,0.463467383533507
2024-06-21 04:00:00+00:00,127.0726865148,130.5813821684,124.253736472,126.5228881836,649445800,0.0,0.0,-0.03219159511143399,0.4798858446624922
2024-06-24 04:00:00+00:00,123.1941279062,124.4136750422,117.9960663981,118.0660400391,476060900,0.0,0.0,-0.06684046077282157,0.5247312005327386
2024-06-25 04:00:00+00:00,121.1548885114,126.4529189983,119.2755909588,126.0430679321,414192600,0.0,0.0,0.06756411827108155,0.5505528528707865
2024-06-26 04:00:00+00:00,126.0830548954,128.0723121329,122.5543698914,126.3529586792,362975900,0.0,0.0,0.002458609998821526,0.5509605718347372
2024-06-27 04:00:00+00:00,124.0538149595,126.3629604847,122.8742537886,123.9438552856,252571700,0.0,0.0,-0.019066458108959128,0.5581898835578043
2024-06-28 04:00:00+00:00,124.533640069,127.6624725112,122.704319263,123.4940261841,315516700,0.0,0.0,-0.0036292973174303356,0.5545301807323051
2024-07-01 04:00:00+00:00,123.4240530786,124.7935383657,118.785780419,124.2537460327,284885500,0.0,0.0,0.00615187529368777,0.5533965933681105
2024-07-02 04:00:00+00:00,121.0849161012,123.3640739562,120.9849548437,122.6243438721,218374000,0.0,0.0,-0.013113505327808639,0.5505616317600956
2024-07-03 04:00:00+00:00,121.6147228184,128.2322540283,121.3148314253,128.2322540283,215749000,0.0,0.0,0.045732437614909305,0.5587033503462028
2024-07-05 04:00:00+00:00,127.332583456,128.8020451347,125.6332192862,125.783164978,214176700,0.0,0.0,-0.019098853629754386,0.5652701970953291
2024-07-08 04:00:00+00:00,127.4425327077,130.7213179539,126.9927032956,128.1522674561,237677300,0.0,0.0,0.018834813693186625,0.5641391455767465
2024-07-09 04:00:00+00:00,130.3015002268,133.7702101897,128.6021206287,131.3311157227,285366600,0.0,0.0,0.024805244024955986,0.5093559249534485
2024-07-10 04:00:00+00:00,133.9801248223,135.0497339856,132.3707233099,134.8598022461,248978600,0.0,0.0,0.0268686251843826,0.5097056229658642
2024-07-11 04:00:00+00:00,135.6994836774,136.0993287252,127.0027242382,127.3525924683,374782700,0.0,0.0,-0.055666771363793055,0.5081222280791795
2024-07-12 04:00:00+00:00,128.2122786506,131.8709207018,127.1726722674,129.1919250488,252680500,0.0,0.0,0.014442835790388964,0.5088723095652589
2024-07-15 04:00:00+00:00,130.5114027034,131.3410956051,127.1326634959,128.3921966553,208326200,0.0,0.0,-0.006190235134261646,0.49420115684765
